group_course_quarter,group_course_name,group_course_title,group_course_professor,group_course_days,group_course_time,group_course_location,created_on,is_active,group_course_subject_area
SPRING 2024,ES 1- 42,I C TRACK AND FIELD,SAXENA V,,,T B A,2024-04-02 00:00:00,1,Exercise Sport - ES
SPRING 2024,ES 1- 43D,COND/WT. TRAIN,JAMIESON A E,,,T B A,2024-04-02 00:00:00,1,Exercise Sport - ES
SPRING 2024,ES 1- 45,I C WATER POLO,WIGO W N,,,T B A,2024-04-02 00:00:00,1,Exercise Sport - ES
SPRING 2024,ES 1- 45,I C WATER POLO,KAY S,,,T B A,2024-04-02 00:00:00,1,Exercise Sport - ES
SPRING 2024,ES 1- 47,I C VOLLEYBALL,JONES M C,,,T B A,2024-04-02 00:00:00,1,Exercise Sport - ES
SPRING 2024,ES 1- 47,I C VOLLEYBALL,MCLAUGHLIN R,,,T B A,2024-04-02 00:00:00,1,Exercise Sport - ES
SPRING 2024,ES 1- 48,I C SOCCER,VOM STEEG T H,,,T B A,2024-04-02 00:00:00,1,Exercise Sport - ES
SPRING 2024,ES 1- 48,I C SOCCER,STUMPF P A,,,T B A,2024-04-02 00:00:00,1,Exercise Sport - ES
SPRING 2024,ES 1- 99,LIFETM ACT INTRSTS,WILLHITE L K,,,T B A,2024-04-02 00:00:00,1,Exercise Sport - ES
SPRING 2024,ES 1- 99,LIFETM ACT INTRSTS,SILVA M M,,,T B A,2024-04-02 00:00:00,1,Exercise Sport - ES
SPRING 2024,FEMST 50,GLOBAL FEM/SOC JUST,GUTIERREZ-MAG,T R,11:00am - 12:15pm,NH 1006,2024-04-02 00:00:00,1,Feminist Studies - FEMST
SPRING 2024,FEMST 120,WOMEN'S LABORS,BORIS E C,M W,11:00am - 12:15pm,ICA 1003,2024-04-02 00:00:00,1,Feminist Studies - FEMST
SPRING 2024,FEMST 128,WITCHES,WARD JANE,M,2:00pm - 4:50pm,PHELP1445,2024-04-02 00:00:00,1,Feminist Studies - FEMST
SPRING 2024,FEMST 142,BLK WM FILMMAKERS,BOBO J,T R,8:00 am - 9:15 am,GIRV 2115,2024-04-02 00:00:00,1,Feminist Studies - FEMST
